date,hour,am/pm,squaw _snowdepth_cm,squaw_SWE_mm,squaw _snowdepth_mm,cues_snowtemp,squaw_snowtemp,,
4/17/2019 0:00,9:00:00,PM,295,1692,2950,-4.92,-4.42,,
4/17/2019 0:00,10:00:00,PM,292,1694,2920,-6.05,-5.55,,
4/17/2019 0:00,11:00:00,PM,295,1692,2950,-7.76,-7.26,,
4/18/2019 0:00,12:00:00,AM,295,1684,2950,-9.29,-8.79,,
4/18/2019 0:00,1:00:00,AM,295,1692,2950,-10.14,-9.64,,
4/18/2019 0:00,2:00:00,AM,295,1694,2950,-10.87,-10.37,,
4/18/2019 0:00,3:00:00,AM,295,1692,2950,-11.06,-10.56,,
4/18/2019 0:00,4:00:00,AM,295,1692,2950,-11.07,-10.57,,
4/18/2019 0:00,5:00:00,AM,295,1692,2950,-10.54,-10.04,,
4/18/2019 0:00,6:00:00,AM,292,1689,2920,-7.98,-7.48,,
4/18/2019 0:00,7:00:00,AM,292,1689,2920,-4.76,-4.26,,
4/18/2019 0:00,8:00:00,AM,290,1687,2900,-1.38,-0.88,,
4/18/2019 0:00,9:00:00,AM,290,1684,2900,-0.16,0.34,,
4/18/2019 0:00,10:00:00,AM,290,1687,2900,-0.14,0.36,,
4/18/2019 0:00,11:00:00,AM,287,1687,2870,-0.19,0.31,,
4/18/2019 0:00,12:00:00,PM,284,1689,2840,,0.5,,
4/18/2019 0:00,1:00:00,PM,284,1687,2840,,0.5,,
4/18/2019 0:00,2:00:00,PM,287,1689,2870,,0.5,,
4/18/2019 0:00,3:00:00,PM,287,1692,2870,,0.5,,
4/18/2019 0:00,4:00:00,PM,287,1692,2870,,0.5,,
4/18/2019 0:00,5:00:00,PM,287,1689,2870,-0.11,0.39,,
4/18/2019 0:00,6:00:00,PM,287,1687,2870,-0.87,-0.37,,
4/18/2019 0:00,7:00:00,PM,290,1694,2900,-1.77,-1.27,,
4/18/2019 0:00,8:00:00,PM,290,1707,2900,-3.13,-2.63,,
4/18/2019 0:00,9:00:00,PM,290,1717,2900,-4.32,-3.82,,
4/18/2019 0:00,10:00:00,PM,290,1722,2900,-5.04,-4.54,,
4/18/2019 0:00,11:00:00,PM,290,1727,2900,-5.65,-5.15,,
4/19/2019 0:00,12:00:00,AM,290,1669,2900,-4.94,-4.44,,
4/19/2019 0:00,1:00:00,AM,290,1732,2900,-3.06,-2.56,,
4/19/2019 0:00,2:00:00,AM,290,1730,2900,-2.94,-2.44,,
4/19/2019 0:00,3:00:00,AM,290,1730,2900,-2.95,-2.45,,
4/19/2019 0:00,4:00:00,AM,290,1730,2900,-3.38,-2.88,,
4/19/2019 0:00,5:00:00,AM,290,1727,2900,-3.82,-3.32,,
4/19/2019 0:00,6:00:00,AM,290,1725,2900,-3.04,-2.54,,
4/19/2019 0:00,7:00:00,AM,290,1722,2900,-0.84,-0.34,,
4/19/2019 0:00,8:00:00,AM,287,1720,2870,-0.7,-0.2,,
4/19/2019 0:00,9:00:00,AM,287,1720,2870,0,0.5,,
4/19/2019 0:00,10:00:00,AM,287,1717,2870,0,0.5,,
4/19/2019 0:00,11:00:00,AM,284,1717,2840,-0.07,0.43,,
4/19/2019 0:00,12:00:00,PM,284,1714,2840,0,0.5,,
4/19/2019 0:00,1:00:00,PM,282,1714,2820,,0.5,,
4/19/2019 0:00,2:00:00,PM,284,1712,2840,0,0.5,,
4/19/2019 0:00,3:00:00,PM,282,1709,2820,,0.5,,
4/19/2019 0:00,4:00:00,PM,282,1709,2820,0,0.5,,
4/19/2019 0:00,5:00:00,PM,282,1707,2820,0,0.5,,
4/19/2019 0:00,6:00:00,PM,282,1704,2820,-0.02,0.48,,
4/19/2019 0:00,7:00:00,PM,282,1707,2820,-0.07,0.43,,
4/19/2019 0:00,8:00:00,PM,284,1714,2840,-0.09,0.41,,
4/19/2019 0:00,9:00:00,PM,284,1725,2840,-0.28,0.22,,
4/19/2019 0:00,10:00:00,PM,284,1730,2840,-0.63,-0.13,,
4/19/2019 0:00,11:00:00,PM,284,1735,2840,-0.33,0.17,,
4/20/2019 0:00,12:00:00,AM,284,1654,2840,-0.79,-0.29,,
4/20/2019 0:00,1:00:00,AM,282,1735,2820,-1.25,-0.75,,
4/20/2019 0:00,2:00:00,AM,282,1732,2820,-1.57,-1.07,,
4/20/2019 0:00,3:00:00,AM,282,1730,2820,-1.29,-0.79,,
4/20/2019 0:00,4:00:00,AM,282,1727,2820,-1.69,-1.19,,
4/20/2019 0:00,5:00:00,AM,284,1722,2840,-0.48,0.02,,
4/20/2019 0:00,6:00:00,AM,282,1720,2820,-0.11,0.39,,
4/20/2019 0:00,7:00:00,AM,282,1717,2820,-0.35,0.15,,
4/20/2019 0:00,8:00:00,AM,282,1712,2820,-0.11,0.39,,
4/20/2019 0:00,9:00:00,AM,282,1709,2820,-0.05,0.45,,
4/20/2019 0:00,10:00:00,AM,282,1707,2820,-0.01,0.49,,
4/20/2019 0:00,11:00:00,AM,282,1704,2820,-0.11,0.39,,
4/20/2019 0:00,12:00:00,PM,279,1702,2790,-0.14,0.36,,
4/20/2019 0:00,1:00:00,PM,282,1699,2820,-0.19,0.31,,
4/20/2019 0:00,2:00:00,PM,282,1697,2820,-0.1,0.4,,
4/20/2019 0:00,3:00:00,PM,279,1692,2790,-0.42,0.08,,
4/20/2019 0:00,4:00:00,PM,279,1689,2790,-0.46,0.04,,
4/20/2019 0:00,5:00:00,PM,282,1687,2820,-0.51,-0.01,,
4/20/2019 0:00,6:00:00,PM,282,1679,2820,-1.09,-0.59,,
4/20/2019 0:00,7:00:00,PM,282,1676,2820,-1.29,-0.79,,
4/20/2019 0:00,8:00:00,PM,282,1674,2820,-2.73,-2.23,,
4/20/2019 0:00,9:00:00,PM,282,1671,2820,-2.74,-2.24,,
4/20/2019 0:00,10:00:00,PM,282,1669,2820,-3.05,-2.55,,
4/20/2019 0:00,11:00:00,PM,282,1669,2820,-3.51,-3.01,,
4/21/2019 0:00,12:00:00,AM,282,1646,2820,-4.3,-3.8,,
4/21/2019 0:00,1:00:00,AM,282,1664,2820,-5.24,-4.74,,
4/21/2019 0:00,2:00:00,AM,282,1661,2820,-6.71,-6.21,,
4/21/2019 0:00,3:00:00,AM,282,1656,2820,-7.02,-6.52,,
4/21/2019 0:00,4:00:00,AM,282,1651,2820,-8.17,-7.67,,
4/21/2019 0:00,5:00:00,AM,282,1648,2820,-9.54,-9.04,,
4/21/2019 0:00,6:00:00,AM,282,1648,2820,-8.73,-8.23,,
4/21/2019 0:00,7:00:00,AM,279,1648,2790,-6.62,-6.12,,
4/21/2019 0:00,8:00:00,AM,279,1651,2790,-3.63,-3.13,,
4/21/2019 0:00,9:00:00,AM,277,1651,2770,-1.57,-1.07,,
4/21/2019 0:00,10:00:00,AM,277,1651,2770,-0.39,0.11,,
4/21/2019 0:00,11:00:00,AM,274,1651,2740,-0.3,0.2,,
4/21/2019 0:00,12:00:00,PM,277,1654,2770,-0.36,0.14,,
4/21/2019 0:00,1:00:00,PM,277,1654,2770,-0.38,0.12,,
4/21/2019 0:00,2:00:00,PM,277,1654,2770,-0.45,0.05,,
4/21/2019 0:00,3:00:00,PM,274,1654,2740,-1.3,-0.8,,
4/21/2019 0:00,4:00:00,PM,274,1654,2740,-1.66,-1.16,,
4/21/2019 0:00,5:00:00,PM,277,1654,2770,-2.11,-1.61,,
4/21/2019 0:00,6:00:00,PM,277,1651,2770,-2.34,-1.84,,
4/21/2019 0:00,7:00:00,PM,279,1651,2790,-3.02,-2.52,,
4/21/2019 0:00,8:00:00,PM,279,1648,2790,-5.35,-4.85,,
4/21/2019 0:00,9:00:00,PM,279,1643,2790,-7.37,-6.87,,
4/21/2019 0:00,10:00:00,PM,279,1643,2790,-7.82,-7.32,,
4/21/2019 0:00,11:00:00,PM,279,1643,2790,-8.16,-7.66,,
4/22/2019 0:00,12:00:00,AM,279,1643,2790,-8.22,-7.72,,
4/22/2019 0:00,1:00:00,AM,279,1641,2790,-8.4,-7.9,,
4/22/2019 0:00,2:00:00,AM,279,1641,2790,-8.5,-8,,
4/22/2019 0:00,3:00:00,AM,279,1638,2790,-8.53,-8.03,,
4/22/2019 0:00,4:00:00,AM,279,1636,2790,-8.62,-8.12,,
4/22/2019 0:00,5:00:00,AM,279,1633,2790,-8.36,-7.86,,
4/22/2019 0:00,6:00:00,AM,277,1631,2770,-6.71,-6.21,,
4/22/2019 0:00,7:00:00,AM,277,1631,2770,-4.96,-4.46,,
4/22/2019 0:00,8:00:00,AM,274,1631,2740,-2.69,-2.19,,
4/22/2019 0:00,9:00:00,AM,274,1633,2740,-1.26,-0.76,,
4/22/2019 0:00,10:00:00,AM,272,1633,2720,-0.61,-0.11,,
4/22/2019 0:00,11:00:00,AM,274,1633,2740,-0.4,0.1,,
4/22/2019 0:00,12:00:00,PM,272,1636,2720,-0.42,0.08,,
4/22/2019 0:00,1:00:00,PM,272,1636,2720,-0.43,0.07,,
4/22/2019 0:00,2:00:00,PM,269,1636,2690,-0.49,0.01,,
4/22/2019 0:00,3:00:00,PM,269,1636,2690,-0.75,-0.25,,
4/22/2019 0:00,4:00:00,PM,269,1636,2690,-0.97,-0.47,,
4/22/2019 0:00,5:00:00,PM,269,1636,2690,-1.34,-0.84,,
4/22/2019 0:00,6:00:00,PM,272,1633,2720,-2.49,-1.99,,
4/22/2019 0:00,7:00:00,PM,272,1633,2720,-3.6,-3.1,,
4/22/2019 0:00,8:00:00,PM,272,1636,2720,-4.31,-3.81,,
4/22/2019 0:00,9:00:00,PM,274,1636,2740,-4.91,-4.41,,
4/22/2019 0:00,10:00:00,PM,274,1641,2740,-5.36,-4.86,,
4/22/2019 0:00,11:00:00,PM,272,1643,2720,-5.82,-5.32,,
4/23/2019 0:00,12:00:00,AM,272,1643,2720,-6.54,-6.04,,
4/23/2019 0:00,1:00:00,AM,269,1643,2690,-6.86,-6.36,,
4/23/2019 0:00,2:00:00,AM,272,1641,2720,-6.76,-6.26,,
4/23/2019 0:00,3:00:00,AM,272,1638,2720,-7.2,-6.7,,
4/23/2019 0:00,4:00:00,AM,272,1636,2720,-7.67,-7.17,,
4/23/2019 0:00,5:00:00,AM,272,1633,2720,-7.49,-6.99,,
4/23/2019 0:00,6:00:00,AM,272,1633,2720,-5.22,-4.72,,
4/23/2019 0:00,7:00:00,AM,269,1633,2690,-2.61,-2.11,,
4/23/2019 0:00,8:00:00,AM,269,1631,2690,-0.47,0.03,,
4/23/2019 0:00,9:00:00,AM,269,1631,2690,-0.13,0.37,,
4/23/2019 0:00,10:00:00,AM,267,1628,2670,-0.15,0.35,,
4/23/2019 0:00,11:00:00,AM,267,1628,2670,-0.08,0.42,,
4/23/2019 0:00,12:00:00,PM,267,1626,2670,0,0.5,,
4/23/2019 0:00,1:00:00,PM,264,1626,2640,0,0.5,,
4/23/2019 0:00,2:00:00,PM,262,1626,2620,,0.5,,
4/23/2019 0:00,3:00:00,PM,262,1626,2620,,0.5,,
4/23/2019 0:00,4:00:00,PM,259,1623,2590,,0.5,,
4/23/2019 0:00,5:00:00,PM,259,1623,2590,-0.02,0.48,,
4/23/2019 0:00,6:00:00,PM,267,1623,2670,-0.41,0.09,,
4/23/2019 0:00,7:00:00,PM,267,1626,2670,-1.09,-0.59,,
4/23/2019 0:00,8:00:00,PM,267,1631,2670,-1.62,-1.12,,
4/23/2019 0:00,9:00:00,PM,267,1636,2670,-2.53,-2.03,,
4/23/2019 0:00,10:00:00,PM,267,1638,2670,-3.33,-2.83,,
4/23/2019 0:00,11:00:00,PM,267,1641,2670,-3.66,-3.16,,
4/24/2019 0:00,12:00:00,AM,269,1638,2690,-3.98,-3.48,,
4/24/2019 0:00,1:00:00,AM,269,1638,2690,-4.55,-4.05,,
4/24/2019 0:00,2:00:00,AM,269,1633,2690,-4.97,-4.47,,
4/24/2019 0:00,3:00:00,AM,267,1633,2670,-5.39,-4.89,,
4/24/2019 0:00,4:00:00,AM,267,1631,2670,-5.86,-5.36,,
4/24/2019 0:00,5:00:00,AM,267,1626,2670,-5.97,-5.47,,
4/24/2019 0:00,6:00:00,AM,267,1623,2670,-4.45,-3.95,,
4/24/2019 0:00,7:00:00,AM,264,1623,2640,-1.2,-0.7,,
4/24/2019 0:00,8:00:00,AM,262,1618,2620,-0.13,0.37,,
4/24/2019 0:00,9:00:00,AM,262,1615,2620,,0.5,,
4/24/2019 0:00,10:00:00,AM,262,1613,2620,,0.5,,
4/24/2019 0:00,11:00:00,AM,262,1613,2620,,0.5,,
4/24/2019 0:00,12:00:00,PM,262,1610,2620,,0.5,,
4/24/2019 0:00,1:00:00,PM,259,1610,2590,,0.5,,
4/24/2019 0:00,2:00:00,PM,262,1610,2620,0,0.5,,
4/24/2019 0:00,3:00:00,PM,259,1608,2590,-0.03,0.47,,
4/24/2019 0:00,4:00:00,PM,259,1605,2590,,0.5,,
4/24/2019 0:00,5:00:00,PM,259,1605,2590,0,0.5,,
4/24/2019 0:00,6:00:00,PM,262,1613,2620,-0.06,0.44,,
4/24/2019 0:00,7:00:00,PM,262,1623,2620,-0.25,0.25,,
4/24/2019 0:00,8:00:00,PM,262,1631,2620,-0.8,-0.3,,
4/24/2019 0:00,9:00:00,PM,262,1633,2620,-1.43,-0.93,,
4/24/2019 0:00,10:00:00,PM,262,1633,2620,-1.91,-1.41,,
4/24/2019 0:00,11:00:00,PM,262,1628,2620,-1.91,-1.41,,
4/25/2019 0:00,12:00:00,AM,262,1623,2620,-2.35,-1.85,,
4/25/2019 0:00,1:00:00,AM,262,1621,2620,-2,-1.5,,
4/25/2019 0:00,2:00:00,AM,262,1613,2620,-1.29,-0.79,,
4/25/2019 0:00,3:00:00,AM,262,1608,2620,-0.83,-0.33,,
4/25/2019 0:00,4:00:00,AM,262,1603,2620,-0.94,-0.44,,
4/25/2019 0:00,5:00:00,AM,262,1598,2620,-1.39,-0.89,,
4/25/2019 0:00,6:00:00,AM,259,1593,2590,-0.74,-0.24,,
4/25/2019 0:00,7:00:00,AM,257,1588,2570,,0.5,,
4/25/2019 0:00,8:00:00,AM,257,1582,2570,-0.1,0.4,,
4/25/2019 0:00,9:00:00,AM,251,1577,2510,-0.1,0.4,,
4/25/2019 0:00,10:00:00,AM,254,1575,2540,,0.5,,
4/25/2019 0:00,11:00:00,AM,254,1572,2540,,0.5,,
4/25/2019 0:00,12:00:00,PM,254,1570,2540,0,0.5,,
4/25/2019 0:00,1:00:00,PM,254,1570,2540,,0.5,,
4/25/2019 0:00,2:00:00,PM,254,1567,2540,,0.5,,
4/25/2019 0:00,3:00:00,PM,254,1565,2540,,0.5,,
4/25/2019 0:00,4:00:00,PM,249,1560,2490,,0.5,,
4/25/2019 0:00,5:00:00,PM,251,1565,2510,0,0.5,,
4/25/2019 0:00,6:00:00,PM,251,1570,2510,-0.11,0.39,,
4/25/2019 0:00,7:00:00,PM,254,1575,2540,-0.11,0.39,,
4/25/2019 0:00,8:00:00,PM,254,1577,2540,-0.14,0.36,,
4/25/2019 0:00,9:00:00,PM,254,1580,2540,-0.21,0.29,,
4/25/2019 0:00,10:00:00,PM,254,1577,2540,-0.3,0.2,,
4/25/2019 0:00,11:00:00,PM,254,1572,2540,-0.38,0.12,,
4/26/2019 0:00,12:00:00,AM,254,1567,2540,-0.45,0.05,,
4/26/2019 0:00,1:00:00,AM,251,1562,2510,-0.56,-0.06,,
4/26/2019 0:00,2:00:00,AM,254,1554,2540,-0.65,-0.15,,
4/26/2019 0:00,3:00:00,AM,254,1549,2540,-0.89,-0.39,,
4/26/2019 0:00,4:00:00,AM,254,1542,2540,-1.2,-0.7,,
4/26/2019 0:00,5:00:00,AM,254,1537,2540,-1.02,-0.52,,
4/26/2019 0:00,6:00:00,AM,254,1532,2540,-0.81,-0.31,,
4/26/2019 0:00,7:00:00,AM,251,1527,2510,-0.38,0.12,,
4/26/2019 0:00,8:00:00,AM,251,1521,2510,-0.18,0.32,,
4/26/2019 0:00,9:00:00,AM,249,1519,2490,-0.1,0.4,,
4/26/2019 0:00,10:00:00,AM,249,1516,2490,-0.01,0.49,,
4/26/2019 0:00,11:00:00,AM,249,1509,2490,-0.05,0.45,,
4/26/2019 0:00,12:00:00,PM,246,1509,2460,,0.5,,
4/26/2019 0:00,1:00:00,PM,246,1509,2460,,0.5,,
4/26/2019 0:00,2:00:00,PM,246,1504,2460,0,0.5,,
4/26/2019 0:00,3:00:00,PM,244,1501,2440,-0.04,0.46,,
4/26/2019 0:00,4:00:00,PM,244,1499,2440,-0.03,0.47,,
4/26/2019 0:00,5:00:00,PM,244,1501,2440,-0.05,0.45,,
4/26/2019 0:00,6:00:00,PM,244,1504,2440,-0.09,0.41,,
4/26/2019 0:00,7:00:00,PM,246,1506,2460,-0.17,0.33,,
4/26/2019 0:00,8:00:00,PM,246,1506,2460,-0.27,0.23,,
4/26/2019 0:00,9:00:00,PM,244,1504,2440,-0.32,0.18,,
4/26/2019 0:00,10:00:00,PM,246,1501,2460,-0.4,0.1,,
4/26/2019 0:00,11:00:00,PM,246,1499,2460,-0.59,-0.09,,
4/27/2019 0:00,12:00:00,AM,246,1494,2460,-0.74,-0.24,,
4/27/2019 0:00,1:00:00,AM,249,1491,2490,-0.71,-0.21,,
4/27/2019 0:00,2:00:00,AM,246,1486,2460,-1.08,-0.58,,
4/27/2019 0:00,3:00:00,AM,246,1481,2460,-1.79,-1.29,,
4/27/2019 0:00,4:00:00,AM,246,1478,2460,-2.36,-1.86,,
4/27/2019 0:00,5:00:00,AM,246,1473,2460,-2.79,-2.29,,
4/27/2019 0:00,6:00:00,AM,246,1468,2460,-1.97,-1.47,,
4/27/2019 0:00,7:00:00,AM,244,1466,2440,-0.66,-0.16,,
4/27/2019 0:00,8:00:00,AM,241,1460,2410,-0.24,0.26,,
4/27/2019 0:00,9:00:00,AM,241,1458,2410,-0.14,0.36,,
4/27/2019 0:00,10:00:00,AM,241,1455,2410,-0.07,0.43,,
4/27/2019 0:00,11:00:00,AM,241,1453,2410,0,0.5,,
4/27/2019 0:00,12:00:00,PM,241,1453,2410,,0.5,,
4/27/2019 0:00,1:00:00,PM,241,1453,2410,,0.5,,
4/27/2019 0:00,2:00:00,PM,239,1450,2390,,0.5,,
4/27/2019 0:00,3:00:00,PM,236,1448,2360,0,0.5,,
4/27/2019 0:00,4:00:00,PM,239,1445,2390,0,0.5,,
4/27/2019 0:00,5:00:00,PM,239,1445,2390,-0.01,0.49,,
4/27/2019 0:00,6:00:00,PM,239,1445,2390,-0.11,0.39,,
4/27/2019 0:00,7:00:00,PM,241,1448,2410,-0.27,0.23,,
4/27/2019 0:00,8:00:00,PM,241,1448,2410,-0.32,0.18,,
4/27/2019 0:00,9:00:00,PM,241,1448,2410,-0.81,-0.31,,
4/27/2019 0:00,10:00:00,PM,241,1445,2410,-0.88,-0.38,,
4/27/2019 0:00,11:00:00,PM,241,1443,2410,-1.51,-1.01,,
4/28/2019 0:00,12:00:00,AM,241,1440,2410,-1.7,-1.2,,
4/28/2019 0:00,1:00:00,AM,241,1435,2410,-2,-1.5,,
4/28/2019 0:00,2:00:00,AM,241,1433,2410,-2.58,-2.08,,
4/28/2019 0:00,3:00:00,AM,241,1430,2410,-3.27,-2.77,,
4/28/2019 0:00,4:00:00,AM,241,1425,2410,-3.6,-3.1,,
4/28/2019 0:00,5:00:00,AM,241,1420,2410,-3.73,-3.23,,
4/28/2019 0:00,6:00:00,AM,241,1417,2410,-3.19,-2.69,,
4/28/2019 0:00,7:00:00,AM,239,1417,2390,-1.9,-1.4,,
4/28/2019 0:00,8:00:00,AM,236,1407,2360,-0.67,-0.17,,
4/28/2019 0:00,9:00:00,AM,236,1410,2360,-0.18,0.32,,
4/28/2019 0:00,10:00:00,AM,234,1407,2340,-0.12,0.38,,
4/28/2019 0:00,11:00:00,AM,234,1405,2340,-0.12,0.38,,
4/28/2019 0:00,12:00:00,PM,234,1405,2340,-0.07,0.43,,
4/28/2019 0:00,1:00:00,PM,236,1405,2360,,0.5,,
4/28/2019 0:00,2:00:00,PM,231,1402,2310,,0.5,,
4/28/2019 0:00,3:00:00,PM,234,1402,2340,0,0.5,,
4/28/2019 0:00,4:00:00,PM,234,1402,2340,0,0.5,,
4/28/2019 0:00,5:00:00,PM,231,1400,2310,-0.15,0.35,,
4/28/2019 0:00,6:00:00,PM,234,1397,2340,-0.74,-0.24,,
4/28/2019 0:00,7:00:00,PM,236,1394,2360,-1.14,-0.64,,
4/28/2019 0:00,8:00:00,PM,236,1397,2360,-1.44,-0.94,,
4/28/2019 0:00,9:00:00,PM,234,1394,2340,-2.12,-1.62,,
4/28/2019 0:00,10:00:00,PM,236,1394,2360,-2.31,-1.81,,
4/28/2019 0:00,11:00:00,PM,236,1394,2360,-2.53,-2.03,,
4/29/2019 0:00,12:00:00,AM,236,1389,2360,-2.78,-2.28,,
4/29/2019 0:00,1:00:00,AM,236,1389,2360,-2.95,-2.45,,
4/29/2019 0:00,2:00:00,AM,236,1387,2360,-3.25,-2.75,,
4/29/2019 0:00,3:00:00,AM,236,1387,2360,-4.28,-3.78,,
4/29/2019 0:00,4:00:00,AM,236,1384,2360,-4.23,-3.73,,
4/29/2019 0:00,5:00:00,AM,236,1382,2360,-4.25,-3.75,,
4/29/2019 0:00,6:00:00,AM,234,1382,2340,-3.01,-2.51,,
4/29/2019 0:00,7:00:00,AM,234,1384,2340,-1.13,-0.63,,
4/29/2019 0:00,8:00:00,AM,234,1377,2340,-0.12,0.38,,
4/29/2019 0:00,9:00:00,AM,231,1377,2310,-0.16,0.34,,
4/29/2019 0:00,10:00:00,AM,231,1377,2310,-0.07,0.43,,
4/29/2019 0:00,11:00:00,AM,231,1377,2310,-0.05,0.45,,
4/29/2019 0:00,12:00:00,PM,231,1377,2310,0,0.5,,
4/29/2019 0:00,1:00:00,PM,231,1377,2310,0,0.5,,
4/29/2019 0:00,2:00:00,PM,229,1374,2290,-0.01,0.49,,
4/29/2019 0:00,3:00:00,PM,229,1374,2290,-0.04,0.46,,
4/29/2019 0:00,4:00:00,PM,229,1374,2290,-0.13,0.37,,
4/29/2019 0:00,5:00:00,PM,231,1372,2310,-0.29,0.21,,
4/29/2019 0:00,6:00:00,PM,231,1372,2310,-0.74,-0.24,,
4/29/2019 0:00,7:00:00,PM,231,1372,2310,-1.01,-0.51,,
4/29/2019 0:00,8:00:00,PM,231,1369,2310,-1.86,-1.36,,
4/29/2019 0:00,9:00:00,PM,231,1369,2310,-2.39,-1.89,,
4/29/2019 0:00,10:00:00,PM,231,1367,2310,-2.85,-2.35,,
4/29/2019 0:00,11:00:00,PM,231,1367,2310,-3.29,-2.79,,
